City,Restaurant ID,Restaurant Name,Order Time
Washington D.C.,b84ef8aa-1d5d-4534-bd26-67e47ad481ec,Laliguras,
Washington D.C.,b907d314-d027-4044-9e90-843144b9d442,Tropical Smoothie Cafe - Shops of Avenir,
Washington D.C.,5a1dfcda-97b9-4854-ae1f-48b2c4f57bb0,Donburi,
Washington D.C.,8d17709d-e576-4ec5-bb14-391e4e8dd1b4,KoChix Korean Chicken Wings,
Washington D.C.,3e83993e-325d-4efd-98a7-00148e339eea,Pizza Movers & Calzones,
Washington D.C.,6a62cbad-4c8d-4e95-b4e9-6965f9ff27c8,Sweetpeas Classic Soul Food,
Washington D.C.,8d17709d-e576-4ec5-bb14-391e4e8dd1b4,KoChix Korean Chicken Wings,
Washington D.C.,6a62cbad-4c8d-4e95-b4e9-6965f9ff27c8,Sweetpeas Classic Soul Food,
Washington D.C.,8da36ea8-bf39-4f68-9876-533a138d522e,Paisano's Pizza (1815 Wisconsin Ave NW Suite C),
Washington D.C.,ceedaea2-3c02-4f1d-8879-1588b872fbdd,Sweet Leaf,
Washington D.C.,a7a61bdf-3bbc-41ef-8b25-a8fb53915291,Bandit Taco,
Washington D.C.,29d2aba7-0c3b-49d9-a5f1-c6a5b2642971,Chop-N-Chicken (McLean),
Washington D.C.,a6e34306-a7ce-43e0-8615-8fb25a1e8553,Aloha Poke: DC,
Washington D.C.,f76d2ad3-9e51-4ce2-830a-39a1bb2fe495,Muncheez,
Washington D.C.,878b566e-8556-48c0-8821-568c618d281f,Church's Chicken (955 L'Enfant Plaza),
Washington D.C.,ecb9eea6-ee82-4cfb-b8f5-c568123ddbfb,Dukem Ethiopian Restaurant,
Washington D.C.,ceedaea2-3c02-4f1d-8879-1588b872fbdd,Sweet Leaf,
Washington D.C.,2f63dab8-cdf5-43db-8727-286af494ab78,Far East Taco Grille (Florida Ave),
Washington D.C.,f20555fd-43d7-498c-a632-ea09ab0963b3,Wings of Arlington,
Washington D.C.,2e3b2e5c-1bdd-47d4-b9bd-e44bf0c983d2,Chicken + Whiskey (Logan Circle),
Washington D.C.,2bb15e4f-7c92-4aba-b8f9-77a63b75d047,Popeyes Louisiana Kitchen,
Washington D.C.,8da36ea8-bf39-4f68-9876-533a138d522e,Paisano's Pizza (1815 Wisconsin Ave NW Suite C),
Washington D.C.,81f0df3d-c76e-4bab-a997-379eaea9b580,The Little Beet (Dupont Circle),
Washington D.C.,3330d773-c655-4490-95b1-e006bcddcde1,LEON,
Washington D.C.,2d58d5bf-95b0-4c55-95e1-a454b1913eb9,City Lights of China,
Washington D.C.,b907d314-d027-4044-9e90-843144b9d442,Tropical Smoothie Cafe (2672 Avenir Place),
Washington D.C.,db65553b-a28c-4daa-beaa-c4f47c21075b,Muncheez,
Washington D.C.,eb3ee22b-cf20-4205-8c6f-936043fda471,Hill Country,
Washington D.C.,b84ef8aa-1d5d-4534-bd26-67e47ad481ec,Laliguras,
Washington D.C.,35801198-cdf2-4ca4-9be5-710632381b3b,Tropical Smoothie Café (6110 Arlington Blvd),
Washington D.C.,81f0df3d-c76e-4bab-a997-379eaea9b580,The Little Beet (Dupont Circle),
Washington D.C.,2bb15e4f-7c92-4aba-b8f9-77a63b75d047,Popeyes Louisiana Kitchen,
Washington D.C.,ba1b4c26-b95e-4eca-a6f9-0e5b09d4fd37,Sprig and Sprout,
Washington D.C.,b84ef8aa-1d5d-4534-bd26-67e47ad481ec,Laliguras,
Washington D.C.,f76d2ad3-9e51-4ce2-830a-39a1bb2fe495,Muncheez,
Washington D.C.,8502fc2e-7246-4419-9410-1417091186b0,Umi Japanese Cuisine,
Washington D.C.,f76d2ad3-9e51-4ce2-830a-39a1bb2fe495,Muncheez,
Washington D.C.,6fafb91d-373d-4b62-a34d-b3e72f2290de,Milk Bar - Logan Circle,
Washington D.C.,ceedaea2-3c02-4f1d-8879-1588b872fbdd,Sweet Leaf,
Washington D.C.,8da36ea8-bf39-4f68-9876-533a138d522e,Paisano's Pizza (1815 Wisconsin Ave NW Suite C),
Washington D.C.,1ac87277-f7d2-4597-91bb-8796b125e2cf,Lost Dog Cafe (Fairfax),
Washington D.C.,71319225-0bdf-4928-ab09-013f4382ff5f,Panas,
Washington D.C.,0108549e-8179-4e86-a562-7c027a8db0ba,Zenebech Restaurant,
Washington D.C.,6d0a34ed-3e12-4596-afbc-1341fab0ee80,Tono Sushi (Woodley Park),
Washington D.C.,81f0df3d-c76e-4bab-a997-379eaea9b580,The Little Beet (Dupont Circle),
Washington D.C.,38ead7b0-9884-4f7d-b487-10f3356f707f,Super Chicken (Falls Church),
Washington D.C.,81f0df3d-c76e-4bab-a997-379eaea9b580,The Little Beet (Dupont Circle),
Washington D.C.,901f9240-bfae-4e72-80f0-f8f17599e723,Moe’s Southwest Grill (NoMa),
Washington D.C.,1e624ae8-d535-4f23-8cbc-f8166c112168,Dulcinea Bar and Grill (DC),
Washington D.C.,a59815ed-851d-4bbd-813b-66b9ef2b6248,Asia Nine,
Washington D.C.,113f8948-08d9-42e1-b1b5-09100315550f,Torai Sushi,
Washington D.C.,ccdd2b57-8f26-4797-a87b-70f04c7398ca,Sicilian Pizza (DC),
Washington D.C.,a59815ed-851d-4bbd-813b-66b9ef2b6248,Asia Nine,
Washington D.C.,8dee2fc5-e3a6-4154-90c4-4154152eebdf,Thai Chili,
Washington D.C.,2f63dab8-cdf5-43db-8727-286af494ab78,Far East Taco Grille (Florida Ave),
Washington D.C.,c2ad35b7-a86c-49be-b0f3-64bfc9c26a13,George's King of Falafel and Cheesesteak,
Washington D.C.,ea73d544-355c-4e16-8872-785e3b6c197b,District Rico,
Washington D.C.,e9357433-4313-43ef-9a82-dc18bf9c56df,Honeyfish Poke (K Street),
Washington D.C.,27287398-a50a-465d-a886-2bbeb13aacac,Jerry’s Carry Out,
Washington D.C.,81f0df3d-c76e-4bab-a997-379eaea9b580,The Little Beet,
Washington D.C.,861319a2-523a-4ae0-ba62-1fa3942d497b,Dupont Pizza (Dupont Circle),
Washington D.C.,901f9240-bfae-4e72-80f0-f8f17599e723,Moe’s Southwest Grill (NoMa),
Washington D.C.,ea73d544-355c-4e16-8872-785e3b6c197b,District Rico,
Washington D.C.,7181f848-7d9e-4ff7-8800-fcd85a1d0453,Wings To Go,
Washington D.C.,5b3de36e-972a-45fb-a13c-9910f950c84f,SEOULSPICE,
Washington D.C.,355ccfd0-4892-49c9-834c-f4ad8f1e5a95,Shawafel (H Street),
Washington D.C.,60e752de-24ef-4245-bbe7-321b3813f373,Roti Modern Mediterranean (Ballpark),
Washington D.C.,76158dd6-31e9-4be8-b05d-42f43ef1d91b,Quickway Hibachi (DC),
Washington D.C.,8dee2fc5-e3a6-4154-90c4-4154152eebdf,Thai Chili,
Washington D.C.,35fe8c90-3e12-4ec5-9725-722a1efc52dc,Lemon Cuisine of India,
Washington D.C.,54ec6989-4980-4a1f-8177-24ba7550c723,Captain Cookie & The Milkman,
Washington D.C.,28ac430b-a9e2-4204-a264-9146200a4591,Buredo (Dupont Circle),
Washington D.C.,5b3de36e-972a-45fb-a13c-9910f950c84f,SEOULSPICE,
Washington D.C.,49c88886-9f90-400f-9b3b-827c64893ec7,Tony Cheng's Restaurant,
Washington D.C.,2f63dab8-cdf5-43db-8727-286af494ab78,Far East Taco Grille (Florida Ave),
Washington D.C.,76158dd6-31e9-4be8-b05d-42f43ef1d91b,Quickway Hibachi (DC),
Washington D.C.,76158dd6-31e9-4be8-b05d-42f43ef1d91b,Quickway Hibachi (DC),
Washington D.C.,cf455eab-7dc8-4f1f-82b7-356c83fb4f18,Golden China,
Washington D.C.,2bb15e4f-7c92-4aba-b8f9-77a63b75d047,Popeyes Louisiana Kitchen,
Washington D.C.,d15e2b95-bf7c-41f3-a4e7-23578934dc6f,The Cookie Jar DC (18th St),
Washington D.C.,1c5d4eb1-9360-411f-b98c-c4dec59a8c61,Meat In A Box (Falls Church),
Washington D.C.,191b6808-82bc-4e21-ae75-3199c00b114b,Tara Temple,
Washington D.C.,21300bae-8ac1-4843-b7f1-50d1b1ee9580,Maneki Neko Express,
Washington D.C.,4023d745-d2ad-4ecd-816e-d6ca812409db,NKD Pizza (Arlington),
Washington D.C.,1c5d4eb1-9360-411f-b98c-c4dec59a8c61,Meat In A Box (Falls Church),
Washington D.C.,4bae3370-c3cb-450f-ab1b-31dd45d905b0,Gharer Khabar,
Washington D.C.,7cb786a0-6c08-4aa9-98e0-f0e0a1ace55a,Oklahoma Joe's BBQ,
Washington D.C.,38ead7b0-9884-4f7d-b487-10f3356f707f,Super Chicken (Falls Church),
San Francisco,71a6f210-5844-4a60-bdc0-88825f81ff44,North Beach Gyros,
Washington D.C.,e101626d-b0d8-415d-8e53-5ffa2c84a7ed,Super Pollo,
Washington D.C.,e101626d-b0d8-415d-8e53-5ffa2c84a7ed,Super Pollo,
Washington D.C.,e101626d-b0d8-415d-8e53-5ffa2c84a7ed,Super Pollo,
Washington D.C.,89d0a7ab-ad23-4580-a386-3a555b584b02,Halal Guys,
Washington D.C.,e101626d-b0d8-415d-8e53-5ffa2c84a7ed,Super Pollo,
